t,src,seq,t_gen
7.192619,56,7,7.192619
7.193414,112,7,7.193414
7.194160,320,7,7.194160
7.194434,139,7,7.194434
7.197772,338,7,7.197772
7.198767,42,7,7.198767
7.199830,283,7,7.199830
7.199834,268,7,7.199834
7.201383,217,7,7.201383
7.201609,205,7,7.201609
7.202153,366,7,7.202153
7.202212,161,7,7.202212
7.203461,388,7,7.203461
7.207640,351,7,7.207640
7.207804,352,7,7.207804
7.210922,319,7,7.210922
7.212754,130,7,7.212754
7.212973,356,7,7.212973
7.213472,316,7,7.213472
7.213917,36,7,7.213917
7.215892,211,7,7.215892
7.215997,390,7,7.215997
7.216303,208,7,7.216303
7.216639,235,7,7.216639
7.217078,186,7,7.217078
7.217380,190,7,7.217380
7.218907,379,7,7.218907
7.220333,146,7,7.220333
7.223572,39,7,7.223572
7.223758,82,7,7.223758
7.224071,220,7,7.224071
7.224542,44,7,7.224542
7.227430,141,7,7.227430
7.227949,329,7,7.227949
7.229130,263,7,7.229130
7.230110,124,7,7.230110
7.230503,155,7,7.230503
7.236595,256,7,7.236595
7.237334,188,7,7.237334
7.239877,257,7,7.239877
7.241446,375,7,7.241446
7.241853,262,7,7.241853
7.244755,53,7,7.244755
7.245512,17,7,7.245512
7.248839,35,7,7.248839
7.251355,128,7,7.251355
7.251967,65,7,7.251967
7.254195,258,7,7.254195
7.255314,111,7,7.255314
7.256226,110,7,7.256226
7.256537,10,7,7.256537
7.256880,307,7,7.256880
7.257027,335,7,7.257027
7.258806,187,7,7.258806
7.259821,73,7,7.259821
7.261185,9,7,7.261185
7.261503,193,7,7.261503
7.265044,113,7,7.265044
7.265430,284,7,7.265430
7.267734,378,7,7.267734
7.268137,0,7,7.268137
7.268640,302,7,7.268640
7.269434,371,7,7.269434
7.269537,137,7,7.269537
7.269559,157,7,7.269559
7.271065,165,7,7.271065
7.271229,151,7,7.271229
7.272295,12,7,7.272295
7.272324,162,7,7.272324
7.274181,118,7,7.274181
7.274260,72,7,7.274260
7.275540,332,7,7.275540
7.277681,70,7,7.277681
7.279033,126,7,7.279033
7.280789,282,7,7.280789
7.281392,174,7,7.281392
7.282032,224,7,7.282032
7.285922,363,7,7.285922
7.287606,359,7,7.287606
7.289506,343,7,7.289506
7.289840,328,7,7.289840
7.289956,93,7,7.289956
7.290053,176,7,7.290053
7.290076,14,7,7.290076
7.290444,179,7,7.290444
7.291702,237,7,7.291702
7.292716,340,7,7.292716
7.296040,210,7,7.296040
7.296390,212,7,7.296390
7.298106,241,7,7.298106
7.298651,196,7,7.298651
7.298968,177,7,7.298968
7.304297,347,7,7.304297
7.304494,342,7,7.304494
7.304589,2,7,7.304589
7.305493,394,7,7.305493
7.305874,80,7,7.305874
7.309591,250,7,7.309591
7.310846,163,7,7.310846
7.312679,273,7,7.312679
7.312764,182,7,7.312764
7.312818,103,7,7.312818
7.315563,59,7,7.315563
7.316531,206,7,7.316531
7.316707,300,7,7.316707
7.316965,32,7,7.316965
7.317528,122,7,7.317528
7.319514,117,7,7.319514
7.320012,25,7,7.320012
7.321176,330,7,7.321176
7.321839,360,7,7.321839
7.324299,148,7,7.324299
7.324539,197,7,7.324539
7.324916,11,7,7.324916
7.326154,215,7,7.326154
7.328510,214,7,7.328510
7.330804,272,7,7.330804
7.331933,200,7,7.331933
7.332839,286,7,7.332839
7.333642,145,7,7.333642
7.333797,325,7,7.333797
7.333857,362,7,7.333857
7.335897,275,7,7.335897
7.335954,81,7,7.335954
7.336021,222,7,7.336021
7.336919,397,7,7.336919
7.338557,116,7,7.338557
7.340058,63,7,7.340058
7.340135,1,7,7.340135
7.340349,167,7,7.340349
7.341059,289,7,7.341059
7.341786,30,7,7.341786
7.342546,147,7,7.342546
7.342739,369,7,7.342739
7.343181,345,7,7.343181
7.345447,134,7,7.345447
7.348039,83,7,7.348039
7.348571,48,7,7.348571
7.353959,78,7,7.353959
7.354304,99,7,7.354304
7.354536,79,7,7.354536
7.356463,315,7,7.356463
7.356964,281,7,7.356964
7.357604,192,7,7.357604
7.360264,299,7,7.360264
7.360715,374,7,7.360715
7.361092,354,7,7.361092
7.362074,138,7,7.362074
7.363439,383,7,7.363439
7.369113,38,7,7.369113
7.369195,69,7,7.369195
7.369341,43,7,7.369341
7.373292,373,7,7.373292
7.373418,341,7,7.373418
7.382497,245,7,7.382497
7.382635,229,7,7.382635
7.385337,298,7,7.385337
7.385545,15,7,7.385545
7.386133,393,7,7.386133
7.386517,372,7,7.386517
7.387342,364,7,7.387342
7.387902,279,7,7.387902
7.390466,243,7,7.390466
7.391045,385,7,7.391045
7.397767,64,7,7.397767
7.398160,294,7,7.398160
7.400918,28,7,7.400918
7.401346,349,7,7.401346
7.403335,154,7,7.403335
7.403511,24,7,7.403511
7.410859,216,7,7.410859
7.411280,37,7,7.411280
7.413412,156,7,7.413412
7.415760,23,7,7.415760
7.416658,278,7,7.416658
7.416909,143,7,7.416909
7.418182,350,7,7.418182
7.419756,8,7,7.419756
7.424170,297,7,7.424170
7.425927,337,7,7.425927
7.426970,34,7,7.426970
7.428151,121,7,7.428151
7.428378,267,7,7.428378
7.435541,233,7,7.435541
7.435551,324,7,7.435551
7.438875,389,7,7.438875
7.439246,185,7,7.439246
7.440053,159,7,7.440053
7.442476,312,7,7.442476
7.442981,67,7,7.442981
7.443632,158,7,7.443632
7.444022,98,7,7.444022
7.444617,109,7,7.444617
7.444644,288,7,7.444644
7.445326,207,7,7.445326
7.445657,290,7,7.445657
7.445761,54,7,7.445761
7.445900,242,7,7.445900
7.446431,115,7,7.446431
7.447432,101,7,7.447432
7.447673,367,7,7.447673
7.448291,254,7,7.448291
7.448535,49,7,7.448535
7.448639,313,7,7.448639
7.449380,247,7,7.449380
7.450051,365,7,7.450051
7.450741,107,7,7.450741
7.453086,131,7,7.453086
7.453177,175,7,7.453177
7.455497,184,7,7.455497
7.455599,311,7,7.455599
7.456996,274,7,7.456996
7.457395,144,7,7.457395
7.458364,57,7,7.458364
7.459046,327,7,7.459046
7.459766,150,7,7.459766
7.462851,203,7,7.462851
7.463440,33,7,7.463440
7.464109,209,7,7.464109
7.465753,396,7,7.465753
7.467651,392,7,7.467651
7.468234,238,7,7.468234
7.468309,353,7,7.468309
7.468609,292,7,7.468609
7.468642,45,7,7.468642
7.468818,221,7,7.468818
7.470391,239,7,7.470391
7.472354,114,7,7.472354
7.478466,225,7,7.478466
7.479154,293,7,7.479154
7.480128,86,7,7.480128
7.483561,105,7,7.483561
7.483630,259,7,7.483630
7.484432,133,7,7.484432
7.484452,40,7,7.484452
7.485038,96,7,7.485038
7.485111,199,7,7.485111
7.486041,142,7,7.486041
7.487495,380,7,7.487495
7.487712,384,7,7.487712
7.487876,94,7,7.487876
7.488401,346,7,7.488401
7.489274,358,7,7.489274
7.489787,89,7,7.489787
7.490820,18,7,7.490820
7.492316,219,7,7.492316
7.492467,253,7,7.492467
7.495571,152,7,7.495571
7.496037,295,7,7.496037
8.000604,291,8,8.000604
8.001339,395,8,8.001339
8.001550,195,8,8.001550
8.002595,198,8,8.002595
8.004256,132,8,8.004256
8.004345,304,8,8.004345
8.004466,248,8,8.004466
8.009650,88,8,8.009650
8.010844,230,8,8.010844
8.010987,270,8,8.010987
8.012264,125,8,8.012264
8.012310,75,8,8.012310
8.012377,399,8,8.012377
8.012472,305,8,8.012472
8.012749,97,8,8.012749
8.013261,102,8,8.013261
8.014550,149,8,8.014550
8.014817,287,8,8.014817
8.016233,13,8,8.016233
8.016451,355,8,8.016451
8.018280,387,8,8.018280
8.018783,218,8,8.018783
8.019825,261,8,8.019825
8.021488,169,8,8.021488
8.022830,21,8,8.022830
8.026254,240,8,8.026254
8.027554,310,8,8.027554
8.027983,5,8,8.027983
8.029435,265,8,8.029435
8.032541,368,8,8.032541
8.035205,318,8,8.035205
8.035224,29,8,8.035224
8.036217,87,8,8.036217
8.039485,382,8,8.039485
8.041029,228,8,8.041029
8.042617,285,8,8.042617
8.043266,6,8,8.043266
8.045116,249,8,8.045116
8.046014,4,8,8.046014
8.046947,357,8,8.046947
8.047810,323,8,8.047810
8.048281,252,8,8.048281
8.048747,336,8,8.048747
8.049239,3,8,8.049239
8.049708,135,8,8.049708
8.049979,260,8,8.049979
8.050016,85,8,8.050016
8.053215,171,8,8.053215
8.056743,226,8,8.056743
8.056908,58,8,8.056908
8.058049,170,8,8.058049
8.060460,166,8,8.060460
8.060530,50,8,8.060530
8.061922,266,8,8.061922
8.065926,77,8,8.065926
8.065952,333,8,8.065952
8.066408,60,8,8.066408
8.068626,231,8,8.068626
8.072143,306,8,8.072143
8.072935,180,8,8.072935
8.074134,120,8,8.074134
8.074239,90,8,8.074239
8.074415,76,8,8.074415
8.076814,129,8,8.076814
8.080197,321,8,8.080197
8.084288,106,8,8.084288
8.085050,344,8,8.085050
8.089705,234,8,8.089705
8.092181,189,8,8.092181
8.093776,191,8,8.093776
8.094531,246,8,8.094531
8.096359,326,8,8.096359
8.097011,376,8,8.097011
8.100182,202,8,8.100182
8.100258,334,8,8.100258
8.100759,71,8,8.100759
8.102783,377,8,8.102783
8.105767,244,8,8.105767
8.107764,92,8,8.107764
8.111329,308,8,8.111329
8.112233,398,8,8.112233
8.113542,140,8,8.113542
8.114132,52,8,8.114132
8.115535,370,8,8.115535
8.116539,339,8,8.116539
8.117631,264,8,8.117631
8.118587,7,8,8.118587
8.119022,178,8,8.119022
8.120773,51,8,8.120773
8.122326,19,8,8.122326
8.123267,173,8,8.123267
8.123523,386,8,8.123523
8.127013,331,8,8.127013
8.128617,46,8,8.128617
8.129351,91,8,8.129351
8.130314,232,8,8.130314
8.133348,223,8,8.133348
8.135557,255,8,8.135557
8.136115,227,8,8.136115
8.136342,119,8,8.136342
8.136504,95,8,8.136504
8.137288,303,8,8.137288
8.138887,100,8,8.138887
8.140576,280,8,8.140576
8.142043,391,8,8.142043
8.143560,168,8,8.143560
8.144888,136,8,8.144888
8.146572,201,8,8.146572
8.148121,66,8,8.148121
8.149822,123,8,8.149822
8.150412,381,8,8.150412
8.150846,317,8,8.150846
8.153688,301,8,8.153688
8.154626,204,8,8.154626
8.155034,22,8,8.155034
8.156377,27,8,8.156377
8.158110,277,8,8.158110
8.158244,172,8,8.158244
8.160283,194,8,8.160283
8.162041,276,8,8.162041
8.162202,62,8,8.162202
8.162559,236,8,8.162559
8.164152,160,8,8.164152
8.164189,348,8,8.164189
8.164771,104,8,8.164771
8.164968,108,8,8.164968
8.166095,314,8,8.166095
8.167815,181,8,8.167815
8.174391,74,8,8.174391
8.175104,322,8,8.175104
8.175935,68,8,8.175935
8.177253,213,8,8.177253
8.177613,296,8,8.177613
8.179054,55,8,8.179054
8.180576,127,8,8.180576
8.180653,183,8,8.180653
8.181581,41,8,8.181581
8.182231,361,8,8.182231
8.184051,26,8,8.184051
8.184745,309,8,8.184745
8.187122,61,8,8.187122
8.187162,20,8,8.187162
8.187376,271,8,8.187376
8.188113,16,8,8.188113
8.189163,84,8,8.189163
8.189678,164,8,8.189678
8.190365,31,8,8.190365
8.190699,269,8,8.190699
8.190880,47,8,8.190880
8.191220,251,8,8.191220
8.191551,153,8,8.191551
8.192619,56,8,8.192619
8.193414,112,8,8.193414
8.194160,320,8,8.194160
8.194434,139,8,8.194434
8.197772,338,8,8.197772
8.198767,42,8,8.198767
8.199830,283,8,8.199830
8.199834,268,8,8.199834
8.201383,217,8,8.201383
8.201609,205,8,8.201609
8.202153,366,8,8.202153
8.202212,161,8,8.202212
8.203461,388,8,8.203461
8.207640,351,8,8.207640
8.207804,352,8,8.207804
8.210922,319,8,8.210922
8.212754,130,8,8.212754
8.212973,356,8,8.212973
8.213472,316,8,8.213472
8.213917,36,8,8.213917
8.215892,211,8,8.215892
8.215997,390,8,8.215997
8.216303,208,8,8.216303
8.216639,235,8,8.216639
8.217078,186,8,8.217078
8.217380,190,8,8.217380
8.218907,379,8,8.218907
8.220333,146,8,8.220333
8.223572,39,8,8.223572
8.223758,82,8,8.223758
8.224071,220,8,8.224071
8.224542,44,8,8.224542
8.227430,141,8,8.227430
8.227949,329,8,8.227949
8.229130,263,8,8.229130
8.230110,124,8,8.230110
8.230503,155,8,8.230503
8.236595,256,8,8.236595
8.237334,188,8,8.237334
8.239877,257,8,8.239877
8.241446,375,8,8.241446
8.241853,262,8,8.241853
8.244755,53,8,8.244755
8.245512,17,8,8.245512
8.248839,35,8,8.248839
8.251355,128,8,8.251355
8.251967,65,8,8.251967
8.254195,258,8,8.254195
8.255314,111,8,8.255314
8.256226,110,8,8.256226
8.256537,10,8,8.256537
8.256880,307,8,8.256880
8.257027,335,8,8.257027
8.258806,187,8,8.258806
8.259821,73,8,8.259821
8.261185,9,8,8.261185
8.261503,193,8,8.261503
8.265044,113,8,8.265044
8.265430,284,8,8.265430
8.267734,378,8,8.267734
8.268137,0,8,8.268137
8.268640,302,8,8.268640
8.269434,371,8,8.269434
8.269537,137,8,8.269537
8.269559,157,8,8.269559
8.271065,165,8,8.271065
8.271229,151,8,8.271229
8.272295,12,8,8.272295
8.272324,162,8,8.272324
8.274181,118,8,8.274181
8.274260,72,8,8.274260
8.275540,332,8,8.275540
8.277681,70,8,8.277681
8.279033,126,8,8.279033
8.280789,282,8,8.280789
8.281392,174,8,8.281392
8.282032,224,8,8.282032
8.285922,363,8,8.285922
8.287606,359,8,8.287606
8.289506,343,8,8.289506
8.289840,328,8,8.289840
8.289956,93,8,8.289956
8.290053,176,8,8.290053
8.290076,14,8,8.290076
8.290444,179,8,8.290444
8.291702,237,8,8.291702
8.292716,340,8,8.292716
8.296040,210,8,8.296040
8.296390,212,8,8.296390
8.298106,241,8,8.298106
8.298651,196,8,8.298651
8.298968,177,8,8.298968
8.304297,347,8,8.304297
8.304494,342,8,8.304494
8.304589,2,8,8.304589
8.305493,394,8,8.305493
8.305874,80,8,8.305874
8.309591,250,8,8.309591
8.310846,163,8,8.310846
8.312679,273,8,8.312679
8.312764,182,8,8.312764
8.312818,103,8,8.312818
8.315563,59,8,8.315563
8.316531,206,8,8.316531
8.316707,300,8,8.316707
8.316965,32,8,8.316965
8.317528,122,8,8.317528
8.319514,117,8,8.319514
8.320012,25,8,8.320012
8.321176,330,8,8.321176
8.321839,360,8,8.321839
8.324299,148,8,8.324299
8.324539,197,8,8.324539
8.324916,11,8,8.324916
8.326154,215,8,8.326154
8.328510,214,8,8.328510
8.330804,272,8,8.330804
8.331933,200,8,8.331933
8.332839,286,8,8.332839
8.333642,145,8,8.333642
8.333797,325,8,8.333797
8.333857,362,8,8.333857
8.335897,275,8,8.335897
8.335954,81,8,8.335954
8.336021,222,8,8.336021
8.336919,397,8,8.336919
8.338557,116,8,8.338557
8.340058,63,8,8.340058
8.340135,1,8,8.340135
8.340349,167,8,8.340349
8.341059,289,8,8.341059
8.341786,30,8,8.341786
8.342546,147,8,8.342546
8.342739,369,8,8.342739
8.343181,345,8,8.343181
8.345447,134,8,8.345447
8.348039,83,8,8.348039
8.348571,48,8,8.348571
8.353959,78,8,8.353959
8.354304,99,8,8.354304
8.354536,79,8,8.354536
8.356463,315,8,8.356463
8.356964,281,8,8.356964
8.357604,192,8,8.357604
8.360264,299,8,8.360264
8.360715,374,8,8.360715
8.361092,354,8,8.361092
8.362074,138,8,8.362074
8.363439,383,8,8.363439
8.369113,38,8,8.369113
8.369195,69,8,8.369195
8.369341,43,8,8.369341
8.373292,373,8,8.373292
8.373418,341,8,8.373418
8.382497,245,8,8.382497
8.382635,229,8,8.382635
8.385337,298,8,8.385337
8.385545,15,8,8.385545
8.386133,393,8,8.386133
8.386517,372,8,8.386517
8.387342,364,8,8.387342
8.387902,279,8,8.387902
8.390466,243,8,8.390466
8.391045,385,8,8.391045
8.397767,64,8,8.397767
8.398160,294,8,8.398160
8.400918,28,8,8.400918
8.401346,349,8,8.401346
8.403335,154,8,8.403335
8.403511,24,8,8.403511
8.410859,216,8,8.410859
8.411280,37,8,8.411280
8.413412,156,8,8.413412
8.415760,23,8,8.415760
8.416658,278,8,8.416658
8.416909,143,8,8.416909
8.418182,350,8,8.418182
8.419756,8,8,8.419756
8.424170,297,8,8.424170
8.425927,337,8,8.425927
8.426970,34,8,8.426970
8.428151,121,8,8.428151
8.428378,267,8,8.428378
8.435541,233,8,8.435541
8.435551,324,8,8.435551
8.438875,389,8,8.438875
8.439246,185,8,8.439246
8.440053,159,8,8.440053
8.442476,312,8,8.442476
8.442981,67,8,8.442981
8.443632,158,8,8.443632
8.444022,98,8,8.444022
8.444617,109,8,8.444617
8.444644,288,8,8.444644
8.445326,207,8,8.445326
8.445657,290,8,8.445657
8.445761,54,8,8.445761
8.445900,242,8,8.445900
8.446431,115,8,8.446431
8.447432,101,8,8.447432
8.447673,367,8,8.447673
8.448291,254,8,8.448291
8.448535,49,8,8.448535
8.448639,313,8,8.448639
8.449380,247,8,8.449380
8.450051,365,8,8.450051
8.450741,107,8,8.450741
8.453086,131,8,8.453086
8.453177,175,8,8.453177
8.455497,184,8,8.455497
8.455599,311,8,8.455599
8.456996,274,8,8.456996
8.457395,144,8,8.457395
8.458364,57,8,8.458364
8.459046,327,8,8.459046
8.459766,150,8,8.459766
8.462851,203,8,8.462851
8.463440,33,8,8.463440
8.464109,209,8,8.464109
8.465753,396,8,8.465753
8.467651,392,8,8.467651
8.468234,238,8,8.468234
8.468309,353,8,8.468309
8.468609,292,8,8.468609
8.468642,45,8,8.468642
8.468818,221,8,8.468818
8.470391,239,8,8.470391
8.472354,114,8,8.472354
8.478466,225,8,8.478466
8.479154,293,8,8.479154
8.480128,86,8,8.480128
8.483561,105,8,8.483561
8.483630,259,8,8.483630
8.484432,133,8,8.484432
8.484452,40,8,8.484452
8.485038,96,8,8.485038
8.485111,199,8,8.485111
8.486041,142,8,8.486041
8.487495,380,8,8.487495
8.487712,384,8,8.487712
8.487876,94,8,8.487876
8.488401,346,8,8.488401
8.489274,358,8,8.489274
8.489787,89,8,8.489787
8.490820,18,8,8.490820
8.492316,219,8,8.492316
8.492467,253,8,8.492467
8.495571,152,8,8.495571
8.496037,295,8,8.496037
9.000604,291,9,9.000604
9.001339,395,9,9.001339
9.001550,195,9,9.001550
9.002595,198,9,9.002595
9.004256,132,9,9.004256
9.004345,304,9,9.004345
9.004466,248,9,9.004466
9.009650,88,9,9.009650
9.010844,230,9,9.010844
9.010987,270,9,9.010987
9.012264,125,9,9.012264
9.012310,75,9,9.012310
9.012377,399,9,9.012377
9.012472,305,9,9.012472
9.012749,97,9,9.012749
9.013261,102,9,9.013261
9.014550,149,9,9.014550
9.014817,287,9,9.014817
9.016233,13,9,9.016233
9.016451,355,9,9.016451
9.018280,387,9,9.018280
9.018783,218,9,9.018783
9.019825,261,9,9.019825
9.021488,169,9,9.021488
9.022830,21,9,9.022830
9.026254,240,9,9.026254
9.027554,310,9,9.027554
9.027983,5,9,9.027983
9.029435,265,9,9.029435
9.032541,368,9,9.032541
9.035205,318,9,9.035205
9.035224,29,9,9.035224
9.036217,87,9,9.036217
9.039485,382,9,9.039485
9.041029,228,9,9.041029
9.042617,285,9,9.042617
9.043266,6,9,9.043266
9.045116,249,9,9.045116
9.046014,4,9,9.046014
9.046947,357,9,9.046947
9.047810,323,9,9.047810
9.048281,252,9,9.048281
9.048747,336,9,9.048747
9.049239,3,9,9.049239
9.049708,135,9,9.049708
9.049979,260,9,9.049979
9.050016,85,9,9.050016
9.053215,171,9,9.053215
9.056743,226,9,9.056743
9.056908,58,9,9.056908
9.058049,170,9,9.058049
9.060460,166,9,9.060460
9.060530,50,9,9.060530
9.061922,266,9,9.061922
9.065926,77,9,9.065926
9.065952,333,9,9.065952
9.066408,60,9,9.066408
9.068626,231,9,9.068626
9.072143,306,9,9.072143
9.072935,180,9,9.072935
9.074134,120,9,9.074134
9.074239,90,9,9.074239
9.074415,76,9,9.074415
9.076814,129,9,9.076814
9.080197,321,9,9.080197
9.084288,106,9,9.084288
9.085050,344,9,9.085050
9.089705,234,9,9.089705
9.092181,189,9,9.092181
9.093776,191,9,9.093776
9.094531,246,9,9.094531
9.096359,326,9,9.096359
9.097011,376,9,9.097011
9.100182,202,9,9.100182
9.100258,334,9,9.100258
9.100759,71,9,9.100759
9.102783,377,9,9.102783
9.105767,244,9,9.105767
9.107764,92,9,9.107764
9.111329,308,9,9.111329
9.112233,398,9,9.112233
9.113542,140,9,9.113542
9.114132,52,9,9.114132
9.115535,370,9,9.115535
9.116539,339,9,9.116539
9.117631,264,9,9.117631
9.118587,7,9,9.118587
9.119022,178,9,9.119022
9.120773,51,9,9.120773
9.122326,19,9,9.122326
9.123267,173,9,9.123267
9.123523,386,9,9.123523
9.127013,331,9,9.127013
9.128617,46,9,9.128617
9.129351,91,9,9.129351
9.130314,232,9,9.130314
9.133348,223,9,9.133348
9.135557,255,9,9.135557
9.136115,227,9,9.136115
9.136342,119,9,9.136342
9.136504,95,9,9.136504
9.137288,303,9,9.137288
9.138887,100,9,9.138887
9.140576,280,9,9.140576
9.142043,391,9,9.142043
9.143560,168,9,9.143560
9.144888,136,9,9.144888
9.146572,201,9,9.146572
9.148121,66,9,9.148121
9.149822,123,9,9.149822
9.150412,381,9,9.150412
9.150846,317,9,9.150846
9.153688,301,9,9.153688
9.154626,204,9,9.154626
9.155034,22,9,9.155034
9.156377,27,9,9.156377
9.158110,277,9,9.158110
9.158244,172,9,9.158244
9.160283,194,9,9.160283
9.162041,276,9,9.162041
9.162202,62,9,9.162202
9.162559,236,9,9.162559
9.164152,160,9,9.164152
9.164189,348,9,9.164189
9.164771,104,9,9.164771
9.164968,108,9,9.164968
9.166095,314,9,9.166095
9.167815,181,9,9.167815
9.174391,74,9,9.174391
9.175104,322,9,9.175104
9.175935,68,9,9.175935
9.177253,213,9,9.177253
9.177613,296,9,9.177613
9.179054,55,9,9.179054
9.180576,127,9,9.180576
9.180653,183,9,9.180653
9.181581,41,9,9.181581
9.182231,361,9,9.182231
9.184051,26,9,9.184051
9.184745,309,9,9.184745
9.187122,61,9,9.187122
9.187162,20,9,9.187162
9.187376,271,9,9.187376
9.188113,16,9,9.188113
9.189163,84,9,9.189163
9.189678,164,9,9.189678
9.190365,31,9,9.190365
9.190699,269,9,9.190699
9.190880,47,9,9.190880
9.191220,251,9,9.191220
9.191551,153,9,9.191551
9.192619,56,9,9.192619
9.193414,112,9,9.193414
9.194160,320,9,9.194160
9.194434,139,9,9.194434
9.197772,338,9,9.197772
9.198767,42,9,9.198767
9.199830,283,9,9.199830
9.199834,268,9,9.199834
9.201383,217,9,9.201383
9.201609,205,9,9.201609
9.202153,366,9,9.202153
9.202212,161,9,9.202212
9.203461,388,9,9.203461
9.207640,351,9,9.207640
9.207804,352,9,9.207804
9.210922,319,9,9.210922
9.212754,130,9,9.212754
9.212973,356,9,9.212973
9.213472,316,9,9.213472
9.213917,36,9,9.213917
9.215892,211,9,9.215892
9.215997,390,9,9.215997
9.216303,208,9,9.216303
9.216639,235,9,9.216639
9.217078,186,9,9.217078
9.217380,190,9,9.217380
9.218907,379,9,9.218907
9.220333,146,9,9.220333
9.223572,39,9,9.223572
9.223758,82,9,9.223758
9.224071,220,9,9.224071
9.224542,44,9,9.224542
9.227430,141,9,9.227430
9.227949,329,9,9.227949
9.229130,263,9,9.229130
9.230110,124,9,9.230110
9.230503,155,9,9.230503
9.236595,256,9,9.236595
9.237334,188,9,9.237334
9.239877,257,9,9.239877
9.241446,375,9,9.241446
9.241853,262,9,9.241853
9.244755,53,9,9.244755
9.245512,17,9,9.245512
9.248839,35,9,9.248839
9.251355,128,9,9.251355
9.251967,65,9,9.251967
9.254195,258,9,9.254195
9.255314,111,9,9.255314
9.256226,110,9,9.256226
9.256537,10,9,9.256537
9.256880,307,9,9.256880
9.257027,335,9,9.257027
9.258806,187,9,9.258806
9.259821,73,9,9.259821
9.261185,9,9,9.261185
9.261503,193,9,9.261503
9.265044,113,9,9.265044
9.265430,284,9,9.265430
9.267734,378,9,9.267734
9.268137,0,9,9.268137
9.268640,302,9,9.268640
9.269434,371,9,9.269434
9.269537,137,9,9.269537
9.269559,157,9,9.269559
9.271065,165,9,9.271065
9.271229,151,9,9.271229
9.272295,12,9,9.272295
9.272324,162,9,9.272324
9.274181,118,9,9.274181
9.274260,72,9,9.274260
9.275540,332,9,9.275540
9.277681,70,9,9.277681
9.279033,126,9,9.279033
9.280789,282,9,9.280789
9.281392,174,9,9.281392
9.282032,224,9,9.282032
9.285922,363,9,9.285922
9.287606,359,9,9.287606
9.289506,343,9,9.289506
9.289840,328,9,9.289840
9.289956,93,9,9.289956
9.290053,176,9,9.290053
9.290076,14,9,9.290076
9.290444,179,9,9.290444
9.291702,237,9,9.291702
9.292716,340,9,9.292716
9.296040,210,9,9.296040
9.296390,212,9,9.296390
9.298106,241,9,9.298106
9.298651,196,9,9.298651
9.298968,177,9,9.298968
9.304297,347,9,9.304297
9.304494,342,9,9.304494
9.304589,2,9,9.304589
9.305493,394,9,9.305493
9.305874,80,9,9.305874
9.309591,250,9,9.309591
